gap_id,cell_a,cell_b,compartment_a,compartment_b,placement_policy,anatomical_weight,normalized_weight,g0_uS,g_uS,active_in_v0,evidence
AVHL__PVPR,AVHL,PVPR,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
AVHL__LUAL,AVHL,LUAL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVHL__PVNL,AVHL,PVNL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVHL__AVJR,AVHL,AVJR,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
AVHL__AVDL,AVHL,AVDL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AVHL__DB07,AVHL,DB07,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AVHL__AS10,AVHL,AS10,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVHL__AS11,AVHL,AS11,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AVHL__VD12,AVHL,VD12,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
AVHR__PVPL,AVHR,PVPL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
AVHR__PVPR,AVHR,PVPR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AVHR__AVG,AVHR,AVG,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
AVHR__DVC,AVHR,DVC,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
AVHR__AVJL,AVHR,AVJL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AVHR__AVJR,AVHR,AVJR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AVHR__SIAVL,AVHR,SIAVL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVHR__DA08,AVHR,DA08,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
AVHR__AS11,AVHR,AS11,0,0,soma_compartment_0_v0,17.0,0.4820136499350927,0.0001,4.8201364993509275e-05,True,Cook2019_SI5_gap_junction
AVHR__DD06,AVHR,DD06,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVHR__VD12,AVHR,VD12,0,0,soma_compartment_0_v0,13.0,0.44010312941948837,0.0001,4.401031294194884e-05,True,Cook2019_SI5_gap_junction
PVPL__PVPR,PVPL,PVPR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVPL__PVNL,PVPL,PVNL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVPL__AVG,PVPL,AVG,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PVPL__DVB,PVPL,DVB,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PVPL__RIGL,PVPL,RIGL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVPL__AIBR,PVPL,AIBR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVPL__AVKL,PVPL,AVKL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PVPL__AVKR,PVPL,AVKR,0,0,soma_compartment_0_v0,22.0,0.5228915648104931,0.0001,5.228915648104932e-05,True,Cook2019_SI5_gap_junction
PVPL__DVC,PVPL,DVC,0,0,soma_compartment_0_v0,20.0,0.5077206309213711,0.0001,5.0772063092137113e-05,True,Cook2019_SI5_gap_junction
PVPL__PVT,PVPL,PVT,0,0,soma_compartment_0_v0,14.0,0.4516087448179499,0.0001,4.516087448179499e-05,True,Cook2019_SI5_gap_junction
PVPL__AVL,PVPL,AVL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPL__AVAL,PVPL,AVAL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPL__AS11,PVPL,AS11,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
PVPL__PDB,PVPL,PDB,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPL__DD06,PVPL,DD06,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVPL__VA12,PVPL,VA12,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPL__VD13,PVPL,VD13,0,0,soma_compartment_0_v0,11.0,0.41439614843321004,0.0001,4.1439614843321005e-05,True,Cook2019_SI5_gap_junction
PVPL__HSNL,PVPL,HSNL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPR__PVNR,PVPR,PVNR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVPR__DVB,PVPR,DVB,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PVPR__RMGR,PVPR,RMGR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PVPR__AVKL,PVPR,AVKL,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
PVPR__DVC,PVPR,DVC,0,0,soma_compartment_0_v0,34.0,0.5929086081146706,0.0001,5.9290860811467066e-05,True,Cook2019_SI5_gap_junction
PVPR__AVJL,PVPR,AVJL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPR__PVT,PVPR,PVT,0,0,soma_compartment_0_v0,17.0,0.4820136499350927,0.0001,4.8201364993509275e-05,True,Cook2019_SI5_gap_junction
PVPR__AVL,PVPR,AVL,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
PVPR__PVWL,PVPR,PVWL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPR__AVEL,PVPR,AVEL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPR__AVAL,PVPR,AVAL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVPR__DD06,PVPR,DD06,0,0,soma_compartment_0_v0,9.0,0.3839912433160672,0.0001,3.839912433160672e-05,True,Cook2019_SI5_gap_junction
PVPR__VD12,PVPR,VD12,0,0,soma_compartment_0_v0,35.0,0.5976065322455352,0.0001,5.976065322455352e-05,True,Cook2019_SI5_gap_junction
PVPR__HSNR,PVPR,HSNR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVPR__VC01,PVPR,VC01,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
LUAL__PVNL,LUAL,PVNL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
LUAL__AVJL,LUAL,AVJL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
LUAL__AVAL,LUAL,AVAL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
LUAL__PVCL,LUAL,PVCL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
LUAR__PVNR,LUAR,PVNR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
LUAR__AVJL,LUAR,AVJL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
LUAR__AVJR,LUAR,AVJR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
LUAR__PVT,LUAR,PVT,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
LUAR__PVWL,LUAR,PVWL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
LUAR__PVWR,LUAR,PVWR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
LUAR__AVAL,LUAR,AVAL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
LUAR__AVAR,LUAR,AVAR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
PVNL__PVNR,PVNL,PVNR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVNL__AVJL,PVNL,AVJL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
PVNL__AVJR,PVNL,AVJR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVNL__PVT,PVNL,PVT,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVNL__AVDR,PVNL,AVDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVNL__AVBR,PVNL,AVBR,0,0,soma_compartment_0_v0,7.0,0.3467786469313273,0.0001,3.4677864693132736e-05,True,Cook2019_SI5_gap_junction
PVNL__AVAL,PVNL,AVAL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVNL__PVCL,PVNL,PVCL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVNR__DVC,PVNR,DVC,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVNR__AVJR,PVNR,AVJR,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
PVNR__PVT,PVNR,PVT,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
PVNR__AVDL,PVNR,AVDL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVNR__AVDR,PVNR,AVDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVNR__PVWR,PVNR,PVWR,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
PVNR__AVBL,PVNR,AVBL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
PVNR__AVBR,PVNR,AVBR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVNR__VD13,PVNR,VD13,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
PVNR__HSNL,PVNR,HSNL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
PVNR__HSNR,PVNR,HSNR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AVG__DVC,AVG,DVC,0,0,soma_compartment_0_v0,12.0,0.4277444928359701,0.0001,4.2774449283597014e-05,True,Cook2019_SI5_gap_junction
AVG__AVJR,AVG,AVJR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVG__PVT,AVG,PVT,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
AVG__AS11,AVG,AS11,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AVG__DD06,AVG,DD06,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
DVB__DVC,DVB,DVC,0,0,soma_compartment_0_v0,15.0,0.4623715292417698,0.0001,4.623715292417698e-05,True,Cook2019_SI5_gap_junction
DVB__PVT,DVB,PVT,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
DVB__AVL,DVB,AVL,0,0,soma_compartment_0_v0,14.0,0.4516087448179499,0.0001,4.516087448179499e-05,True,Cook2019_SI5_gap_junction
DVB__DA08,DVB,DA08,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
DVB__AS11,DVB,AS11,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
DVB__DD06,DVB,DD06,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
DVB__VD13,DVB,VD13,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
RIBL__RIBR,RIBL,RIBR,0,0,soma_compartment_0_v0,15.0,0.4623715292417698,0.0001,4.623715292417698e-05,True,Cook2019_SI5_gap_junction
RIBL__RIGL,RIBL,RIGL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIBL__RIAL,RIBL,RIAL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIBL__AVBL,RIBL,AVBL,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
RIBL__AVBR,RIBL,AVBR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIBL__RMEV,RIBL,RMEV,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIBL__SMDDL,RIBL,SMDDL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIBL__SIBDL,RIBL,SIBDL,0,0,soma_compartment_0_v0,5.0,0.2988032661227676,0.0001,2.988032661227676e-05,True,Cook2019_SI5_gap_junction
RIBL__SIBVR,RIBL,SIBVR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIBL__SIADL,RIBL,SIADL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIBL__SIAVL,RIBL,SIAVL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIBR__RIGR,RIBR,RIGR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIBR__AVBL,RIBR,AVBL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIBR__AVBR,RIBR,AVBR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIBR__SMDDL,RIBR,SMDDL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
RIBR__SMDDR,RIBR,SMDDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIBR__SMBDR,RIBR,SMBDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIBR__SIBDR,RIBR,SIBDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIBR__SIBVR,RIBR,SIBVR,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
RIBR__SIADR,RIBR,SIADR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIBR__SIAVR,RIBR,SIAVR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIGL__RIGR,RIGL,RIGR,0,0,soma_compartment_0_v0,81.0,0.7348877606523356,0.0001,7.348877606523357e-05,True,Cook2019_SI5_gap_junction
RIGL__AIBR,RIGL,AIBR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIGL__AVKL,RIGL,AVKL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIGL__RMFL,RIGL,RMFL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIGL__RMEL,RIGL,RMEL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIGL__VD01,RIGL,VD01,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIGR__AIBL,RIGR,AIBL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
RIGR__AVKL,RIGR,AVKL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIGR__AVKR,RIGR,AVKR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RIGR__RMFL,RIGR,RMFL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RIGR__VD01,RIGR,VD01,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RMGL__AVEL,RMGL,AVEL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RMGL__RMDDR,RMGL,RMDDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RMGL__RMHL,RMGL,RMHL,0,0,soma_compartment_0_v0,6.0,0.32451024710904597,0.0001,3.24510247109046e-05,True,Cook2019_SI5_gap_junction
RMGR__RMHL,RMGR,RMHL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RMGR__RMHR,RMGR,RMHR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
RMGR__SMBVR,RMGR,SMBVR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AIBL__DVC,AIBL,DVC,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AIBL__RIMR,AIBL,RIMR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIBL__RMED,AIBL,RMED,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AIBL__RIVL,AIBL,RIVL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIBL__SMDDR,AIBL,SMDDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIBL__SIADR,AIBL,SIADR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIBR__RICR,AIBR,RICR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIBR__DVC,AIBR,DVC,0,0,soma_compartment_0_v0,9.0,0.3839912433160672,0.0001,3.839912433160672e-05,True,Cook2019_SI5_gap_junction
AIBR__PVT,AIBR,PVT,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
AIBR__RIML,AIBR,RIML,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AIBR__RIVR,AIBR,RIVR,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
AIBR__SMDDL,AIBR,SMDDL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
AIBR__SIAVL,AIBR,SIAVL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
RICL__AVKR,RICL,AVKR,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
RICR__AVKL,RICR,AVKL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
RICR__RMHR,RICR,RMHR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAADL__RMDVR,SAADL,RMDVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAADL__RIVR,SAADL,RIVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAADL__SMBDL,SAADL,SMBDL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
SAADR__RMFL,SAADR,RMFL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAADR__RMDDR,SAADR,RMDDR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAADR__RIVL,SAADR,RIVL,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
SAAVL__SAAVR,SAAVL,SAAVR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAAVL__RMDVL,SAAVL,RMDVL,0,0,soma_compartment_0_v0,3.0,0.2311857646208849,0.0001,2.311857646208849e-05,True,Cook2019_SI5_gap_junction
SAAVL__SMDVL,SAAVL,SMDVL,0,0,soma_compartment_0_v0,8.0,0.36642076762465037,0.0001,3.6642076762465036e-05,True,Cook2019_SI5_gap_junction
SAAVL__SMBDR,SAAVL,SMBDR,0,0,soma_compartment_0_v0,2.0,0.18321038381232518,0.0001,1.8321038381232518e-05,True,Cook2019_SI5_gap_junction
SAAVL__SMBVR,SAAVL,SMBVR,0,0,soma_compartment_0_v0,17.0,0.4820136499350927,0.0001,4.8201364993509275e-05,True,Cook2019_SI5_gap_junction
SAAVR__RIAR,SAAVR,RIAR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAAVR__RMFL,SAAVR,RMFL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAAVR__AVAR,SAAVR,AVAR,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
SAAVR__RMDVR,SAAVR,RMDVR,0,0,soma_compartment_0_v0,9.0,0.3839912433160672,0.0001,3.839912433160672e-05,True,Cook2019_SI5_gap_junction
SAAVR__SMDDL,SAAVR,SMDDL,0,0,soma_compartment_0_v0,4.0,0.2683983610056247,0.0001,2.683983610056247e-05,True,Cook2019_SI5_gap_junction
SAAVR__SMBDL,SAAVR,SMBDL,0,0,soma_compartment_0_v0,1.0,0.11559288231044244,0.0001,1.1559288231044245e-05,True,Cook2019_SI5_gap_junction
